Date;Adj Close;GDP;CPI;GOLD;SP500;TREAS;OIL;EURUSD;GAS;ELON;RUSSIA;CHINA;GBPUSD;CNYUSD
13-01-19;5.568757;21001.591;252.47;1333.2;2596.26001;2.71;59.24;1.151013;3.099;11;8;41;1.275396;0.14733
14-01-19;6.159282;21001.591;252.47;1335.3;2582.610107;2.71;58.8;1.146014;3.591;11;8;41;1.284984;0.147885
15-01-19;5.919048;21001.591;252.47;1331.8;2610.300049;2.72;58.65;1.147289;3.501;11;8;41;1.287498;0.147774
16-01-19;6.186014;21001.591;252.47;1337.4;2616.100098;2.73;59.81;1.141683;3.384;11;8;41;1.287217;0.148126
17-01-19;6.417832;21001.591;252.47;1335.9;2635.959961;2.75;59.85;1.139809;3.413;11;8;41;1.288577;0.148017
18-01-19;6.56304;21001.591;252.47;1326.1;2670.709961;2.79;62.04;1.139264;3.482;11;8;41;1.298398;0.147593
19-01-19;6.635449;21001.591;252.47;1326.1;2670.709961;2.79;62.04;1.139264;3.482;11;8;41;1.298398;0.147593
20-01-19;6.493869;21001.591;252.47;1326.1;2670.709961;2.79;62.04;1.139264;3.482;11;8;41;1.298398;0.147593
21-01-19;6.553025;21001.591;252.47;1326.1;2670.709961;2.79;62.18;1.136557;3.482;11;8;41;1.285347;0.14754
22-01-19;6.523199;21001.591;252.47;1326.4;2632.899902;2.74;60.9;1.136932;3.04;11;8;41;1.289175;0.147117
23-01-19;6.541402;21001.591;252.47;1327.3;2638.699951;2.76;61.05;1.136402;2.98;11;8;41;1.295773;0.146908
24-01-19;6.505792;21001.591;252.47;1322.9;2642.330078;2.72;61.09;1.138822;3.099;11;8;41;1.308216;0.147254
25-01-19;6.737325;21001.591;252.47;1341.3;2664.76001;2.76;61.49;1.13135;3.178;11;8;41;1.312164;0.147327
26-01-19;7.006565;21001.591;252.47;1341.3;2664.76001;2.76;61.49;1.13135;3.178;11;8;41;1.312164;0.147327
27-01-19;7.088199;21001.591;252.47;1341.3;2664.76001;2.76;61.49;1.13135;3.178;11;8;41;1.312164;0.147327
28-01-19;6.206182;21001.591;252.47;1347.1;2643.850098;2.75;59.71;1.141305;2.911;11;8;41;1.320847;0.148227
29-01-19;6.18167;21001.591;252.47;1352.7;2640;2.72;60.98;1.143001;2.95;11;8;41;1.316015;0.148273
30-01-19;6.174529;21001.591;252.47;1353.2;2681.050049;2.7;61.89;1.143537;2.854;11;8;41;1.308044;0.148544
31-01-19;6.268436;21001.591;252.47;1322.3;2704.100098;2.63;62.46;1.148765;2.814;11;8;41;1.311716;0.148909
01-02-19;6.562617;21001.591;253.135;1359.3;2706.530029;2.7;61.86;1.144951;2.734;13;8;40;1.310942;0.149258
02-02-19;6.891695;21001.591;253.135;1359.3;2706.530029;2.7;61.86;1.144951;2.734;13;8;40;1.310942;0.149258
03-02-19;6.738165;21001.591;253.135;1359.3;2706.530029;2.7;61.86;1.144951;2.734;13;8;40;1.310942;0.149258
04-02-19;7.1005;21001.591;253.135;1356.5;2724.870117;2.73;62.26;1.145528;2.66;13;8;40;1.307737;0.148284
05-02-19;7.81981;21001.591;253.135;1316.5;2737.699951;2.71;61.67;1.143628;2.662;13;8;40;1.303101;0.148284
06-02-19;8.086174;21001.591;253.135;1352;2731.610107;2.7;62.22;1.140993;2.662;13;8;40;1.295723;0.148483
07-02-19;7.730325;21001.591;253.135;1311.6;2706.050049;2.65;61.01;1.136596;2.551;13;8;40;1.293444;0.148284
08-02-19;8.575567;21001.591;253.135;1315.9;2707.879883;2.63;61.37;1.133877;2.583;13;8;40;1.294917;0.148284
09-02-19;8.871357;21001.591;253.135;1315.9;2707.879883;2.63;61.37;1.133877;2.583;13;8;40;1.294917;0.148284
10-02-19;9.21154;21001.591;253.135;1315.9;2707.879883;2.63;61.37;1.133877;2.583;13;8;40;1.294917;0.148284
11-02-19;9.551809;21001.591;253.135;1349.4;2709.800049;2.65;61.3;1.132426;2.642;13;8;40;1.293678;0.148284
12-02-19;9.341781;21001.591;253.135;1351.4;2744.72998;2.68;62.58;1.127904;2.688;13;8;40;1.286405;0.147245
13-02-19;8.941073;21001.591;253.135;1352.6;2753.030029;2.71;63.27;1.133466;2.575;13;8;40;1.289208;0.147645
14-02-19;8.782048;21001.591;253.135;1351.2;2745.72998;2.66;64;1.126494;2.573;13;8;40;1.285678;0.147942
15-02-19;9.273832;21001.591;253.135;1359.2;2775.600098;2.66;65.65;1.129535;2.625;13;8;40;1.279836;0.147684
16-02-19;9.129251;21001.591;253.135;1359.2;2775.600098;2.66;65.65;1.129535;2.625;13;8;40;1.279836;0.147684
17-02-19;9.216046;21001.591;253.135;1359.2;2775.600098;2.66;65.65;1.129535;2.625;13;8;40;1.279836;0.147684
18-02-19;9.634436;21001.591;253.135;1359.2;2775.600098;2.66;66.41;1.129803;2.625;13;8;40;1.290556;0.147665
19-02-19;10.563078;21001.591;253.135;1381.9;2779.76001;2.65;65.86;1.131196;2.662;13;8;40;1.292407;0.147804
20-02-19;10.966056;21001.591;253.135;1384.9;2784.699951;2.65;66.82;1.134301;2.636;13;8;40;1.306131;0.147979
21-02-19;10.492892;21001.591;253.135;1364.7;2774.879883;2.69;66.91;1.134636;2.697;13;8;40;1.304512;0.148803
22-02-19;10.837115;21001.591;253.135;1369.9;2792.669922;2.65;66.91;1.134301;2.717;13;8;40;1.304138;0.148829
23-02-19;10.781801;21001.591;253.135;1369.9;2792.669922;2.65;66.91;1.134301;2.717;13;8;40;1.304138;0.148829
24-02-19;10.113093;21001.591;253.135;1369.9;2792.669922;2.65;66.91;1.134301;2.717;13;8;40;1.304138;0.148829
25-02-19;9.842012;21001.591;253.135;1366.4;2796.110107;2.67;64.02;1.134224;2.836;13;8;40;1.306558;0.14896
26-02-19;9.521595;21001.591;253.135;1365.5;2793.899902;2.64;64.51;1.136751;2.855;13;8;40;1.312715;0.149513
27-02-19;9.899132;21001.591;253.135;1358.1;2792.379883;2.69;65.55;1.139315;2.799;13;8;40;1.325803;0.149272
28-02-19;10.365178;21001.591;253.135;1352.8;2784.48999;2.73;65.03;1.138019;2.812;13;8;40;1.331824;0.149562
01-03-19;11.393217;21001.591;254.273;1335.8;2803.689941;2.76;63.71;1.137346;2.859;13;7;40;1.326489;0.14941
02-03-19;11.869744;21001.591;254.273;1335.8;2803.689941;2.76;63.71;1.137346;2.859;13;7;40;1.326489;0.14941
03-03-19;11.537903;21001.591;254.273;1335.8;2803.689941;2.76;63.71;1.137346;2.859;13;7;40;1.326489;0.14941
04-03-19;11.545945;21001.591;254.273;1323.9;2792.810059;2.72;64.44;1.137592;2.857;13;7;40;1.323977;0.149134
05-03-19;13.811967;21001.591;254.273;1321.1;2789.649902;2.72;64.24;1.133735;2.884;13;7;40;1.317853;0.149114
06-03-19;14.517946;21001.591;254.273;1324.1;2771.449951;2.69;64.51;1.13071;2.841;13;7;40;1.315668;0.149107
07-03-19;15.145886;21001.591;254.273;1322.3;2748.929932;2.64;64.82;1.131401;2.866;13;7;40;1.318218;0.149011
08-03-19;14.366936;21001.591;254.273;1335.9;2743.070068;2.62;65.66;1.119833;2.865;13;7;40;1.309243;0.14894
09-03-19;14.565879;21001.591;254.273;1335.9;2743.070068;2.62;65.66;1.119833;2.865;13;7;40;1.309243;0.14894
10-03-19;14.494439;21001.591;254.273;1335.9;2743.070068;2.62;65.66;1.119833;2.865;13;7;40;1.309243;0.14894
11-03-19;14.514414;21001.591;254.273;1327.4;2783.300049;2.64;65.06;1.123242;2.772;13;7;40;1.298836;0.148796
12-03-19;15.406131;21001.591;254.273;1334.1;2791.52002;2.61;65.33;1.125923;2.784;13;7;40;1.324854;0.148688
13-03-19;15.115124;21001.591;254.273;1345.7;2810.919922;2.61;65.89;1.128745;2.82;13;7;40;1.306677;0.149085
14-03-19;15.051104;21001.591;254.273;1331.2;2808.47998;2.63;66.18;1.133106;2.855;13;7;40;1.328568;0.149118
15-03-19;15.077102;21001.591;254.273;1338.9;2822.47998;2.59;66.11;1.130838;2.795;13;7;40;1.325855;0.148765
16-03-19;16.119011;21001.591;254.273;1338.9;2822.47998;2.59;66.11;1.130838;2.795;13;7;40;1.325855;0.148765
17-03-19;15.761146;21001.591;254.273;1338.9;2822.47998;2.59;66.11;1.130838;2.795;13;7;40;1.325855;0.148765
18-03-19;15.682012;21001.591;254.273;1337.6;2832.939941;2.6;66.65;1.131977;2.85;13;7;40;1.329716;0.148969
19-03-19;15.693595;21001.591;254.273;1342.9;2832.570068;2.61;67.13;1.13362;2.874;13;7;40;1.326436;0.149185
20-03-19;15.280023;21001.591;254.273;1337.7;2824.22998;2.54;68.35;1.135486;2.82;13;7;40;1.32714;0.149009
21-03-19;14.517393;21001.591;254.273;1343.2;2854.879883;2.54;68.3;1.142792;2.821;13;7;40;1.320533;0.149396
22-03-19;15.266424;21001.591;254.273;1348.1;2800.709961;2.44;66.29;1.137501;2.753;13;7;40;1.313232;0.149294
23-03-19;15.235995;21001.591;254.273;1348.1;2800.709961;2.44;66.29;1.137501;2.753;13;7;40;1.313232;0.149294
24-03-19;17.285357;21001.591;254.273;1348.1;2800.709961;2.44;66.29;1.137501;2.753;13;7;40;1.313232;0.149294
25-03-19;16.841007;21001.591;254.273;1358.2;2798.360107;2.43;67.37;1.129586;2.755;13;7;40;1.320655;0.148874
26-03-19;16.335665;21001.591;254.273;1350.8;2818.459961;2.41;67.51;1.13158;2.74;13;7;40;1.321528;0.149067
27-03-19;16.781343;21001.591;254.273;1346;2805.370117;2.39;67.35;1.127485;2.713;13;7;40;1.321144;0.148927
28-03-19;16.80533;21001.591;254.273;1324.6;2815.439941;2.39;66.08;1.125176;2.712;13;7;40;1.31527;0.148672
29-03-19;16.510141;21001.591;254.273;1328;2834.399902;2.41;67.93;1.123002;2.662;13;7;40;1.305653;0.14841
30-03-19;16.932213;21001.591;254.273;1328;2834.399902;2.41;67.93;1.123002;2.662;13;7;40;1.305653;0.14841
31-03-19;17.40167;21001.591;254.273;1328;2834.399902;2.41;67.93;1.123002;2.662;13;7;40;1.305653;0.14841
01-04-19;17.950502;21289.268;255.163;1323.8;2867.189941;2.49;69.08;1.122385;2.708;13;7;39;1.302287;0.149007
02-04-19;19.789783;21289.268;255.163;1325.1;2867.23999;2.48;69.68;1.120574;2.684;13;7;39;1.306899;0.14902
03-04-19;18.753063;21289.268;255.163;1324.9;2873.399902;2.52;69.21;1.120385;2.677;13;7;39;1.312767;0.148756
04-04-19;19.142689;21289.268;255.163;1323.8;2879.389893;2.51;69.8;1.124695;2.643;13;7;39;1.317697;0.149223
05-04-19;19.453466;21289.268;255.163;1325.3;2892.73999;2.5;69.93;1.122586;2.664;13;7;39;1.307702;0.148885
06-04-19;19.115629;21289.268;255.163;1325.3;2892.73999;2.5;69.93;1.122586;2.664;13;7;39;1.307702;0.148885
07-04-19;19.110271;21289.268;255.163;1325.3;2892.73999;2.5;69.93;1.122586;2.664;13;7;39;1.307702;0.148885
08-04-19;18.113703;21289.268;255.163;1331.6;2895.77002;2.52;71.12;1.121957;2.708;13;7;39;1.303815;0.148878
09-04-19;18.435053;21289.268;255.163;1338.1;2878.199951;2.51;71.02;1.125644;2.699;13;7;39;1.306336;0.148911
10-04-19;18.248579;21289.268;255.163;1343.6;2888.209961;2.48;71.63;1.126697;2.7;13;7;39;1.305722;0.149014
11-04-19;17.70048;21289.268;255.163;1323.1;2888.320068;2.51;71.3;1.12765;2.664;13;7;39;1.309929;0.148911
12-04-19;18.434271;21289.268;255.163;1325.6;2907.409912;2.56;71.57;1.126075;2.66;13;7;39;1.305602;0.148843
13-04-19;18.719797;21289.268;255.163;1325.6;2907.409912;2.56;71.57;1.126075;2.66;13;7;39;1.305602;0.148843
14-04-19;19.49202;21289.268;255.163;1325.6;2907.409912;2.56;71.57;1.126075;2.66;13;7;39;1.305602;0.148843
15-04-19;19.402426;21289.268;255.163;1321.6;2905.580078;2.55;70.9;1.130506;2.59;13;7;39;1.308387;0.149182
16-04-19;19.827456;21289.268;255.163;1307.3;2907.060059;2.6;70.74;1.130493;2.572;13;7;39;1.310273;0.149082
17-04-19;19.60335;21289.268;255.163;1306.7;2900.449951;2.59;71.14;1.128503;2.517;13;7;39;1.304631;0.149005
18-04-19;22.038479;21289.268;255.163;1306;2905.030029;2.57;70.71;1.129714;2.49;13;7;39;1.303934;0.149539
19-04-19;24.475281;21289.268;255.163;1306;2905.030029;2.57;70.71;1.123595;2.49;13;7;39;1.299444;0.149074
20-04-19;25.007528;21289.268;255.163;1306;2905.030029;2.57;70.71;1.123595;2.49;13;7;39;1.299444;0.149074
21-04-19;24.193829;21289.268;255.163;1306;2905.030029;2.57;70.71;1.123595;2.49;13;7;39;1.299444;0.149074
22-04-19;23.90811;21289.268;255.163;1307.6;2907.969971;2.59;70.71;1.124455;2.524;13;7;39;1.299376;0.149178
23-04-19;22.876261;21289.268;255.163;1303;2933.679932;2.57;74.39;1.125898;2.455;13;7;39;1.298145;0.149065
24-04-19;23.129068;21289.268;255.163;1309.2;2927.25;2.53;73.59;1.122435;2.462;13;7;39;1.293812;0.148701
25-04-19;22.243107;21289.268;255.163;1309.5;2926.169922;2.54;74.94;1.115349;2.514;13;7;39;1.290489;0.14879
26-04-19;22.869429;21289.268;255.163;1318.6;2939.879883;2.51;71.03;1.113685;2.566;13;7;39;1.289607;0.148322
27-04-19;22.341587;21289.268;255.163;1318.6;2939.879883;2.51;71.03;1.113685;2.566;13;7;39;1.289607;0.148322
28-04-19;22.89934;21289.268;255.163;1318.6;2939.879883;2.51;71.03;1.113685;2.566;13;7;39;1.289607;0.148322
29-04-19;21.705067;21289.268;255.163;1311;2943.030029;2.54;71.22;1.115026;2.593;13;7;39;1.292023;0.148615
30-04-19;22.127836;21289.268;255.163;1315.2;2945.830078;2.51;72.19;1.118518;2.575;13;7;39;1.293243;0.148535
01-05-19;21.953621;21289.268;255.325;1313.8;2923.72998;2.52;72.01;1.121604;2.62;12;7;42;1.303985;0.148505
02-05-19;23.59193;21289.268;255.325;1301.6;2917.52002;2.55;70.56;1.120084;2.589;12;7;42;1.305313;0.1485
03-05-19;23.749628;21289.268;255.325;1311;2945.639893;2.54;71.95;1.117356;2.567;12;7;42;1.303322;0.148502
04-05-19;22.884832;21289.268;255.325;1311;2945.639893;2.54;71.95;1.117356;2.567;12;7;42;1.303322;0.148502
05-05-19;23.019953;21289.268;255.325;1311;2945.639893;2.54;71.95;1.117356;2.567;12;7;42;1.303322;0.148502
06-05-19;22.206635;21289.268;255.325;1313.5;2932.469971;2.51;71.95;1.118581;2.524;12;7;42;1.315063;0.148509
07-05-19;20.86418;21289.268;255.325;1315.2;2884.050049;2.45;70.98;1.120185;2.537;12;7;42;1.309929;0.14785
08-05-19;20.752676;21289.268;255.325;1310.9;2879.419922;2.49;71.09;1.119107;2.61;12;7;42;1.306882;0.14758
09-05-19;18.828356;21289.268;255.325;1314.6;2870.719971;2.45;70.61;1.119833;2.595;12;7;42;1.301202;0.147449
10-05-19;19.598108;21289.268;255.325;1316.7;2881.399902;2.47;71.63;1.122208;2.619;12;7;42;1.300965;0.146488
11-05-19;21.049442;21289.268;255.325;1316.7;2881.399902;2.47;71.63;1.122208;2.619;12;7;42;1.300965;0.146488
12-05-19;20.830297;21289.268;255.325;1316.7;2881.399902;2.47;71.63;1.122208;2.619;12;7;42;1.300965;0.146488
13-05-19;23.811028;21289.268;255.325;1330.4;2811.870117;2.4;72.35;1.123646;2.621;12;7;42;1.301067;0.146561
14-05-19;23.626419;21289.268;255.325;1324.4;2834.409912;2.42;72.53;1.123255;2.659;12;7;42;1.296311;0.145406
15-05-19;26.894939;21289.268;255.325;1325.6;2850.959961;2.37;73.09;1.120448;2.601;12;7;42;1.290656;0.145457
16-05-19;26.325806;21289.268;255.325;1314.5;2876.320068;2.4;74.7;1.120724;2.639;12;7;42;1.284752;0.14545
17-05-19;25.682571;21289.268;255.325;1303.8;2859.530029;2.39;73.94;1.117356;2.631;12;7;42;1.279771;0.14529
18-05-19;28.396793;21289.268;255.325;1303.8;2859.530029;2.39;73.94;1.117356;2.631;12;7;42;1.279771;0.14529
19-05-19;29.412844;21289.268;255.325;1303.8;2859.530029;2.39;73.94;1.117356;2.631;12;7;42;1.279771;0.14529
20-05-19;29.305387;21289.268;255.325;1305.7;2840.22998;2.41;73.21;1.116532;2.673;12;7;42;1.273156;0.144557
21-05-19;32.007378;21289.268;255.325;1301.6;2864.360107;2.43;72.94;1.116857;2.613;12;7;42;1.272912;0.144691
22-05-19;31.422043;21289.268;255.325;1302.9;2856.27002;2.39;71.94;1.116857;2.543;12;7;42;1.272912;1.272912
23-05-19;31.515736;21289.268;255.325;1313.4;2822.23999;2.31;68.37;1.115548;2.578;12;7;42;1.266416;0.144814
24-05-19;33.841393;21289.268;255.325;1311.7;2826.060059;2.32;67.98;1.118456;2.598;12;7;42;1.266464;0.144728
25-05-19;35.053101;21289.268;255.325;1311.7;2826.060059;2.32;67.98;1.118456;2.598;12;7;42;1.266464;0.144728
26-05-19;34.104851;21289.268;255.325;1311.7;2826.060059;2.32;67.98;1.118456;2.598;12;7;42;1.266464;0.144728
27-05-19;33.680679;21289.268;255.325;1311.7;2826.060059;2.32;67.98;1.120963;2.598;12;7;42;1.272475;0.144942
28-05-19;33.360947;21289.268;255.325;1305.1;2802.389893;2.26;70.19;1.119382;2.582;12;7;42;1.268231;0.144986
29-05-19;33.744354;21289.268;255.325;1308.6;2783.02002;2.25;70.64;1.117069;2.633;12;7;42;1.265967;0.144737
30-05-19;32.291065;21289.268;255.325;1314.9;2788.860107;2.22;69.55;1.113735;2.547;12;7;42;1.262945;0.144647
31-05-19;32.748165;21289.268;255.325;1333;2752.060059;2.14;66.78;1.113115;2.454;12;7;42;1.26097;0.144909
01-06-19;33.013649;21289.268;255.361;1333;2752.060059;2.14;66.78;1.113115;2.454;10;7;40;1.26097;0.144909
02-06-19;33.174049;21289.268;255.361;1333;2752.060059;2.14;66.78;1.113115;2.454;10;7;40;1.26097;0.144909
03-06-19;31.391956;21289.268;255.361;1348.9;2744.449951;2.07;63.16;1.117406;2.403;10;7;40;1.263951;0.144841
04-06-19;29.380625;21289.268;255.361;1350;2803.27002;2.12;63.56;1.124632;2.416;10;7;40;1.266416;0.144869
05-06-19;31.006264;21289.268;255.361;1354.4;2826.149902;2.12;62.14;1.125404;2.378;10;7;40;1.270277;0.144774
06-06-19;31.480104;21289.268;255.361;1363.3;2843.48999;2.12;62.77;1.122902;2.324;10;7;40;1.268858;0.144758
07-06-19;31.587482;21289.268;255.361;1366.8;2873.340088;2.09;64.1;1.12765;2.337;10;7;40;1.269841;0.144739
08-06-19;32.066322;21289.268;255.361;1366.8;2873.340088;2.09;64.1;1.12765;2.337;10;7;40;1.269841;0.144739
09-06-19;30.558287;21289.268;255.361;1366.8;2873.340088;2.09;64.1;1.12765;2.337;10;7;40;1.269841;0.144739
10-06-19;32.064728;21289.268;255.361;1350.7;2886.72998;2.15;64.31;1.132016;2.357;10;7;40;1.272297;0.144743
11-06-19;32.262657;21289.268;255.361;1353;2885.719971;2.15;63.56;1.131811;2.399;10;7;40;1.269116;0.144298
12-06-19;34.686386;21289.268;255.361;1358.2;2879.840088;2.13;61.66;1.132952;2.386;10;7;40;1.272443;0.144709
13-06-19;35.143143;21289.268;255.361;1364.9;2891.639893;2.1;63.28;1.129561;2.325;10;7;40;1.269342;0.144573
14-06-19;33.076382;21289.268;255.361;1365.5;2886.97998;2.09;63.13;1.128044;2.387;10;7;40;1.268006;0.144492
15-06-19;32.825863;21289.268;255.361;1365.5;2886.97998;2.09;63.13;1.128044;2.387;10;7;40;1.268006;0.144492
16-06-19;32.402725;21289.268;255.361;1365.5;2886.97998;2.09;63.13;1.128044;2.387;10;7;40;1.268006;0.144492
17-06-19;33.917877;21289.268;255.361;1363.6;2889.669922;2.09;62.56;1.121705;2.386;10;7;40;1.259604;0.144415
18-06-19;34.339508;21289.268;255.361;1371.4;2917.75;2.06;63.35;1.12246;2.328;10;7;40;1.254154;0.144406
19-06-19;35.287197;21289.268;255.361;1369.4;2926.459961;2.03;62.85;1.119821;2.276;10;7;40;1.25666;0.144879
20-06-19;36.726063;21289.268;255.361;1416.8;2954.179932;2.01;65.44;1.123848;2.185;10;7;40;1.265663;0.144871
21-06-19;38.815918;21289.268;255.361;1419.9;2950.459961;2.07;65.99;1.129561;2.186;10;7;40;1.270793;0.145964
22-06-19;37.799755;21289.268;255.361;1419.9;2950.459961;2.07;65.99;1.129561;2.186;10;7;40;1.270793;0.145964
23-06-19;37.134727;21289.268;255.361;1419.9;2950.459961;2.07;65.99;1.129561;2.186;10;7;40;1.270793;0.145964
24-06-19;37.43364;21289.268;255.361;1438.1;2945.350098;2.02;65.16;1.138472;2.303;10;7;40;1.275087;0.145584
25-06-19;36.008289;21289.268;255.361;1438.5;2917.379883;2;66.24;1.14003;2.308;10;7;40;1.273966;0.145431
26-06-19;35.698311;21289.268;255.361;1435.3;2913.780029;2.05;66.85;1.136997;2.291;10;7;40;1.269068;0.145374
27-06-19;33.823589;21289.268;255.361;1432.1;2924.919922;2.01;66.78;1.137475;2.324;10;7;40;1.269841;0.145368
28-06-19;34.54974;21289.268;255.361;1434;2941.76001;2;67.52;1.137294;2.308;10;7;40;1.267748;0.145622
29-06-19;35.360107;21289.268;255.361;1434;2941.76001;2;67.52;1.137294;2.308;10;7;40;1.267748;0.145622
30-06-19;32.442482;21289.268;255.361;1434;2941.76001;2;67.52;1.137294;2.308;10;7;40;1.267748;0.145622
01-07-19;32.922298;21505.012;255.9;1410.1;2964.330078;2.03;65.1;1.136493;2.267;10;7;40;1.269454;0.145649
02-07-19;32.009235;21505.012;255.9;1429.3;2973.01001;1.98;62.72;1.128745;2.24;10;7;40;1.264462;0.145968
03-07-19;32.6675;21505.012;255.9;1442.2;2995.820068;1.96;63.53;1.129305;2.29;10;7;40;1.259827;0.145518
04-07-19;32.893326;21505.012;255.9;1442.2;2995.820068;1.96;63.62;1.128796;2.29;10;7;40;1.258273;0.145345
05-07-19;32.713165;21505.012;255.9;1422.2;2990.409912;2.04;64.23;1.128579;2.418;10;7;40;1.258305;0.145548
06-07-19;32.530941;21505.012;255.9;1422.2;2990.409912;2.04;64.23;1.128579;2.418;10;7;40;1.258305;0.145548
07-07-19;33.241062;21505.012;255.9;1422.2;2990.409912;2.04;64.23;1.128579;2.418;10;7;40;1.258305;0.145548
08-07-19;33.469681;21505.012;255.9;1422.7;2975.949951;2.05;64.89;1.122738;2.403;10;7;40;1.252552;0.145083
09-07-19;32.707649;21505.012;255.9;1423.3;2979.629883;2.07;64.3;1.121604;2.425;10;7;40;1.251643;0.14533
10-07-19;31.477377;21505.012;255.9;1435.6;2993.070068;2.07;66.41;1.120825;2.444;10;7;40;1.245858;0.145174
11-07-19;29.641972;21505.012;255.9;1430.4;2999.909912;2.13;67.64;1.125885;2.416;10;7;40;1.250813;0.145514
12-07-19;31.69433;21505.012;255.9;1435.9;3013.77002;2.12;66.65;1.125239;2.453;10;7;40;1.252348;0.145577
13-07-19;31.506933;21505.012;255.9;1435.9;3013.77002;2.12;66.65;1.125239;2.453;10;7;40;1.252348;0.145577
14-07-19;28.924282;21505.012;255.9;1435.9;3013.77002;2.12;66.65;1.125239;2.453;10;7;40;1.252348;0.145577
15-07-19;28.393448;21505.012;255.9;1437.1;3014.300049;2.09;66.86;1.127205;2.408;10;7;40;1.257197;0.145353
16-07-19;25.525009;21505.012;255.9;1434.7;3004.040039;2.13;65.87;1.126177;2.306;10;7;40;1.251799;0.145414
17-07-19;27.219601;21505.012;255.9;1447.1;2984.419922;2.06;63.67;1.121227;2.304;10;7;40;1.241203;0.145448
18-07-19;28.922812;21505.012;255.9;1451.9;2995.110107;2.04;60.7;1.122965;2.287;10;7;40;1.243472;0.145501
19-07-19;29.078394;21505.012;255.9;1450.3;2976.610107;2.05;61.04;1.126152;2.251;10;7;40;1.254186;0.145368
20-07-19;30.872244;21505.012;255.9;1450.3;2976.610107;2.05;61.04;1.126152;2.251;10;7;40;1.254186;0.145368
21-07-19;30.519543;21505.012;255.9;1450.3;2976.610107;2.05;61.04;1.126152;2.251;10;7;40;1.254186;0.145368
22-07-19;30.634586;21505.012;255.9;1450.7;2985.030029;2.05;61.96;1.121831;2.312;10;7;40;1.251283;0.145326
23-07-19;29.585196;21505.012;255.9;1445.5;3005.469971;2.08;62.28;1.120611;2.3;10;7;40;1.247489;0.145347
24-07-19;29.163717;21505.012;255.9;1447.6;3019.560059;2.05;63.83;1.115126;2.22;10;7;40;1.243905;0.145385
25-07-19;29.002432;21505.012;255.9;1438.6;3003.669922;2.08;63.47;1.114243;2.244;10;7;40;1.248595;0.145529
26-07-19;28.979189;21505.012;255.9;1443.5;3025.860107;2.08;62.46;1.114616;2.169;10;7;40;1.245345;0.145527
27-07-19;27.885626;21505.012;255.9;1443.5;3025.860107;2.08;62.46;1.114616;2.169;10;7;40;1.245345;0.145527
28-07-19;27.835171;21505.012;255.9;1443.5;3025.860107;2.08;62.46;1.114616;2.169;10;7;40;1.245345;0.145527
29-07-19;27.203272;21505.012;255.9;1444.5;3020.969971;2.06;62.29;1.113214;2.141;10;7;40;1.23767;0.145387
30-07-19;26.942305;21505.012;255.9;1453;3013.179932;2.06;62.55;1.114305;2.137;10;7;40;1.221747;0.145087
31-07-19;27.644558;21505.012;255.9;1449;2980.379883;2.02;64.07;1.115797;2.233;10;7;40;1.21616;0.145273
01-08-19;28.773273;21505.012;256.179;1443.7;2953.560059;1.9;62.9;1.107175;2.202;9;7;43;1.215377;0.145277
02-08-19;28.038483;21505.012;256.179;1468.4;2932.050049;1.86;61.12;1.107886;2.121;9;7;43;1.21243;0.144974
03-08-19;27.88986;21505.012;256.179;1468.4;2932.050049;1.86;61.12;1.107886;2.121;9;7;43;1.21243;0.144974
04-08-19;27.556162;21505.012;256.179;1468.4;2932.050049;1.86;61.12;1.107886;2.121;9;7;43;1.21243;0.144974
05-08-19;28.011879;21505.012;256.179;1486.9;2844.73999;1.75;59.32;1.110803;2.07;9;7;43;1.215214;0.144109
06-08-19;27.638088;21505.012;256.179;1494.7;2881.77002;1.73;58.63;1.124379;2.111;9;7;43;1.21582;0.14185
07-08-19;29.354368;21505.012;256.179;1530.1;2883.97998;1.71;55.03;1.120699;2.083;9;7;43;1.216974;0.142337
08-08-19;30.832846;21505.012;256.179;1520.2;2938.090088;1.72;56.29;1.120436;2.128;9;7;43;1.214329;0.141661
09-08-19;29.961473;21505.012;256.179;1519.4;2918.649902;1.74;57.37;1.118718;2.119;9;7;43;1.214373;0.141959
10-08-19;29.681858;21505.012;256.179;1519.4;2918.649902;1.74;57.37;1.118718;2.119;9;7;43;1.214373;0.141959
11-08-19;30.057255;21505.012;256.179;1519.4;2918.649902;1.74;57.37;1.118718;2.119;9;7;43;1.214373;0.141959
12-08-19;30.166882;21505.012;256.179;1528.1;2882.699951;1.65;57.13;1.12085;2.105;9;7;43;1.202198;0.141613
13-08-19;29.466278;21505.012;256.179;1525.2;2926.320068;1.68;59.9;1.121831;2.147;9;7;43;1.207875;0.141699
14-08-19;27.105581;21505.012;256.179;1538.8;2840.600098;1.59;57.86;1.117706;2.143;9;7;43;1.206418;0.142177
15-08-19;28.043447;21505.012;256.179;1542.1;2847.600098;1.52;57.37;1.11433;2.232;9;7;43;1.20604;0.142379
16-08-19;27.644571;21505.012;256.179;1534.3;2888.679932;1.55;59;1.111358;2.2;9;7;43;1.209161;0.142369
17-08-19;27.480522;21505.012;256.179;1534.3;2888.679932;1.55;59;1.111358;2.2;9;7;43;1.209161;0.142369
18-08-19;27.932446;21505.012;256.179;1534.3;2888.679932;1.55;59;1.111358;2.2;9;7;43;1.209161;0.142369
